GT BAROMETRIC PRESSURE,GT COMPRESSOR INLET AIR TEMPERATURE,GT COMPRESSOR OUTLET AIR TEMPERATURE,GT EXHAUST GAS AVERAGE TEMPERATURE (EXHAUST),GT EXHAUST GAS DUCT PRESSURE,GT ACTLD,GT IGV POSITION,GT MAIN A FUEL GAS FLOW,»»÷µ
903.5,11.6,434.8,590,3.2129,285.45,78.68,4.4,34.936
903.6,11.6,435,590.3,3.2246,285.71,78.75,4.4,34.925
903.6,11.6,435.3,590.7,3.2115,285.55,78.64,4.4,34.97
903.7,11.5,435,590.5,3.1913,285.97,78.67,4.4,34.949
903.6,11.6,435.1,591.3,3.211,286.28,78.73,4.4,34.941
903.6,11.5,435.1,591.2,3.2093,286.55,78.66,4.4,34.931
903.5,11.7,435.3,591.5,3.2044,285.76,78.66,4.4,34.928
903.5,11.9,435.4,591.5,3.1962,285.71,78.69,4.4,34.928
903.4,12.1,435.7,592.9,3.1992,286.44,78.7,4.4,34.941
903.5,12,435.8,592.9,3.193,286.34,78.66,4.4,34.949
903.5,12,435.8,592.7,3.1953,286.08,78.72,4.4,34.949
903.4,11.9,435.4,592.4,3.2002,286.18,78.72,4.4,34.953
903.4,11.8,435.7,592.5,3.2162,286.44,78.72,4.4,34.962
903.4,12.1,435.7,593,3.2098,285.55,78.68,4.4,34.962
903.3,12.1,435.8,592.8,3.2063,286.39,78.66,4.4,34.958
903.3,12,435.9,592.8,3.2014,285.29,78.66,4.4,34.965
903.2,12.2,435.8,593.2,3.1892,286.18,78.68,4.4,34.966
903.2,12.1,435.9,593.1,3.2,285.55,78.7,4.4,34.958
903.3,12.4,436.1,593.2,3.1828,285.45,78.64,4.4,34.958
903.3,12.3,436.3,593.2,3.1969,285.71,78.72,4.4,34.953
903.1,12.3,436.3,593.4,3.183,284.76,78.68,4.4,34.958
903.2,12.4,436.1,593,3.1825,285.34,78.68,4.4,34.961
903.1,12.4,436.2,593.6,3.1891,284.92,78.76,4.4,34.94
903.1,12.4,436.3,593,3.1929,285.65,78.67,4.4,34.957
903.1,12.6,436.4,593.4,3.1825,285.34,78.68,4.4,34.962
903.1,12.6,436.5,593.4,3.1749,284.6,78.69,4.4,34.949
903.1,12.6,436.4,593.6,3.1746,284.97,78.72,4.4,34.945
903,12.6,436.5,593,3.1672,285.08,78.66,4.4,34.957
903,12.6,436.4,593.5,3.1757,284.24,78.76,4.4,34.944
902.8,12.6,436.7,593.3,3.1836,285.29,78.72,4.4,34.962
902.9,12.8,436.9,593.4,3.1903,285.08,78.66,4.4,34.942
902.9,12.9,437,593.6,3.1748,284.6,78.74,4.4,34.956
902.9,12.8,437.1,593.2,3.1777,285.13,78.66,4.4,34.952
902.9,12.7,437,593.5,3.1817,284.34,78.68,4.4,34.949
902.7,13,437.3,593.6,3.1614,285.02,78.74,4.4,34.953
902.9,13,437.1,593.4,3.156,283.61,78.68,4.4,34.961
902.8,12.9,437.3,593.5,3.1639,284.4,78.69,4.4,34.96
902.7,12.9,437.2,593.6,3.1758,284.76,78.73,4.4,34.957
902.7,13.3,437.4,593.7,3.1444,283.92,78.64,4.4,34.962
902.6,12.8,437.1,593.2,3.1766,283.98,78.69,4.3,34.969
902.5,13.3,437.5,593.9,3.1735,283.87,78.68,4.3,34.953
902.5,13.1,437.6,593.6,3.1641,283.98,78.7,4.3,34.957
902.6,13.1,437.5,593.8,3.1808,283.98,78.76,4.3,34.964
902.4,13,437.6,593.3,3.1628,283.92,78.64,4.3,34.983
902.4,12.9,437.3,593.2,3.1561,284.71,78.67,4.3,34.978
902.5,13.2,437.3,594,3.1581,283.5,78.68,4.3,34.977
902.5,13.2,437.3,593.8,3.1496,282.98,78.67,4.3,34.978
902.4,13.3,437.1,593.9,3.1483,283.19,78.68,4.3,34.965
902.3,13.4,437.3,593.5,3.1468,279.41,78.78,4.3,34.969
902.2,13.3,437.2,590.9,3.1547,281.88,78.72,4.3,34.965
902.1,13.4,437.2,589.5,3.1463,280.25,78.69,4.3,34.982
902.2,13.3,437,587.7,3.1451,277.62,78.68,4.3,34.979
902.2,13.2,436.5,586.7,3.1485,278.25,78.68,4.3,34.974
901.9,13.5,436.7,587.6,3.1462,278.46,78.74,4.3,34.984
902.1,13.3,436.7,587,3.1396,278.41,78.73,4.3,34.969
902,13.5,436.9,587.6,3.1301,278.52,78.7,4.3,34.974
902,13.6,437.1,588.4,3.1462,278.41,78.75,4.3,34.973
902,13.8,437.4,588.5,3.1256,278.46,78.67,4.3,34.949
902.1,13.8,437.5,588.9,3.1414,278.83,78.73,4.3,34.962
902.1,13.7,437.7,588.5,3.1443,278.67,78.74,4.3,34.965
902.1,13.7,437.3,587.2,3.1459,278.25,78.64,4.3,34.965
902.1,13.6,437.5,588.1,3.1539,279.57,78.69,4.3,34.965
902,13.9,437.4,588.7,3.1218,277.99,78.67,4.3,34.965
902,13.8,437.6,588.5,3.1396,278.2,78.65,4.3,34.978
901.9,13.7,437.5,587.7,3.1575,278.36,78.76,4.3,34.984
902,14.1,437.5,588,3.1314,277.83,78.67,4.3,34.98
901.8,13.9,437.5,589,3.1402,278.93,78.75,4.3,34.995
901.9,14.1,437.9,588.5,3.1324,277.78,78.72,4.3,34.968
901.7,14.1,438.1,589,3.123,278.36,78.68,4.3,34.973
901.8,14.1,437.9,589.3,3.1326,278.78,78.73,4.3,34.949
901.8,14.2,438.1,589.6,3.1302,278.15,78.7,4.3,34.974
901.8,14.4,438.1,590.2,3.1144,277.88,78.68,4.3,34.96
901.7,14.1,438.2,590,3.1375,278.46,78.73,4.3,34.969
901.7,14.4,438.4,590.1,3.1334,279.04,78.68,4.3,34.964
901.6,14.4,439.1,591.5,3.1421,279.35,78.74,4.3,34.978
901.5,14.5,438.3,587.1,3.1158,274.79,78.68,4.3,34.968
901.5,14.4,438.3,587.5,3.144,276.05,78.72,4.2,34.957
901.7,14.6,438.1,584.1,3.094,273.42,78.73,4.2,34.945
901.7,14.3,437.9,584.4,3.1102,273.68,78.7,4.2,34.977
901.5,14.5,437.9,585,3.1113,274.68,78.67,4.3,34.971
901.6,14.3,437.9,585.2,3.11,274.89,78.72,4.2,34.965
901.6,14.3,437.9,584.4,3.1125,273.95,78.67,4.2,34.968
901.7,14.5,438.1,584.4,3.1072,274.21,78.7,4.2,34.958
901.6,14.4,438,583.6,3.1219,273.58,78.69,4.2,34.961
901.6,14.5,438,584.6,3.1111,274.47,78.66,4.2,34.94
901.6,14.7,437.7,582.2,3.0986,270.9,78.77,4.2,34.96
901.6,14.8,437.7,581.5,3.0971,271.27,78.67,4.2,34.924
901.6,14.4,437.2,578.7,3.0996,269.48,78.67,4.2,34.957
901.6,14.6,436.8,577.6,3.0977,268.96,78.63,4.2,34.956
901.6,14.6,437.1,576.5,3.0936,268.54,78.63,4.2,34.957
901.5,14.4,436.8,576.7,3.1048,269.27,78.73,4.2,34.957
901.5,14.7,437,576.9,3.0901,268.7,78.69,4.2,34.945
901.5,14.3,436.8,576,3.0861,268.38,78.72,4.2,34.966
901.6,14.6,437,576.1,3.0896,268.59,78.78,4.2,34.961
901.5,14.5,436.8,576.2,3.0866,268.85,78.69,4.2,34.953
901.6,14.7,437.2,576.8,3.0943,268.85,78.7,4.2,34.957
901.6,14.7,437,576.7,3.0927,268.33,78.69,4.2,34.978
901.5,14.7,437,576.7,3.1013,268.38,78.66,4.2,34.961
901.6,14.5,437,576.3,3.0834,268.12,78.73,4.2,34.961
901.6,14.3,436.6,575.7,3.1024,269.27,78.72,4.2,34.959
901.6,14.2,436.8,575.9,3.1069,269.38,78.58,4.2,34.957
901.6,14.4,436.8,575.4,3.0971,268.02,78.72,4.2,34.965
901.5,14.8,437,575.8,3.0989,267.75,78.64,4.2,34.949
901.5,14.9,437.4,576.3,3.092,267.86,78.74,4.2,34.97
901.5,14.7,437.5,577,3.0912,268.7,78.66,4.2,34.958
901.5,14.9,437.3,577.4,3.0925,268.43,78.69,4.2,34.95
901.5,14.7,437.4,576.3,3.0984,268.38,78.64,4.2,34.963
901.4,14.7,437.3,576.8,3.0911,268.12,78.69,4.2,34.937
901.5,14.9,437.3,577.1,3.0825,268.7,78.73,4.2,34.956
901.4,14.8,437.1,577.2,3.1007,268.65,78.65,4.2,34.957
901.4,15.2,437.5,577.6,3.0921,267.86,78.72,4.2,34.957
901.4,15.2,437.8,577.6,3.0841,268.12,78.68,4.2,34.952
901.4,15.1,437.9,578,3.0939,268.8,69.68,4.1,34.947
901.3,15.2,435,573,2.8999,255.05,72.23,4.1,34.947
901.4,15.4,433.9,573.9,2.9409,258.2,72.71,4.1,34.949
901.4,15.2,434.1,573.8,2.9619,259.14,70.5,4.1,34.953
901.4,15.2,433.3,572.4,2.9146,256.26,70.97,4.1,34.961
901.4,15.3,433.2,572.4,2.9202,256.57,71.59,4.1,34.958
901.3,15.4,433.4,572.9,2.9241,257.67,71.59,4.1,34.963
901.3,14.9,433.2,572.5,2.9302,258.57,71.12,4.1,34.965
901.4,14.9,433.2,571.5,2.9226,257.04,71.5,4.1,34.962
901.5,15,433.2,572,2.9177,257.99,71.31,4.1,34.965
901.4,15.1,433.3,572,2.9245,257.36,71.28,4.1,34.958
901.5,14.8,433.1,571.5,2.9302,257.93,70.56,4.1,34.979
901.5,15.1,432.9,571.1,2.9258,256.31,70.89,4.1,34.968
901.5,15.1,432.9,571.6,2.9143,257.2,74.4,4.2,34.973
901.5,15.1,434.1,572.8,2.9892,261.77,74.05,4.2,34.982
901.6,15.2,435,572.7,2.9798,260.82,77.9,4.2,34.973
901.7,15.4,435.1,573.6,3.03,265.81,77.33,4.2,34.959
901.7,15.3,436.6,574.8,3.0542,265.08,76.52,4.2,34.945
901.7,15.2,436.8,574.2,3.035,264.81,78.75,4.2,34.966
901.7,15.2,437.9,577.6,3.0981,269.38,78.7,4.2,34.949
901.7,15.3,438.2,577.6,3.0909,268.17,78.72,4.2,34.957
901.7,15.4,438.2,578.9,3.1046,270.59,78.66,4.2,34.973
901.7,15.4,438.5,579.7,3.0995,269.48,78.73,4.2,34.976
901.7,15.4,438.6,579.2,3.0914,269.12,78.69,4.2,34.992
901.7,15.3,438.6,580.3,3.0904,270.01,78.75,4.2,34.996
901.8,15.3,438.5,580.4,3.0903,269.96,78.68,4.2,35.01
901.8,15.4,438.6,580.6,3.0836,270.01,78.66,4.2,35.028
901.8,15.2,438.4,579.8,3.0929,269.59,78.74,4.2,35.048
901.8,15.3,438.4,580,3.0814,269.38,78.65,4.2,35.052
901.8,15.2,438.3,579.9,3.0864,269.33,78.7,4.2,35.056
901.8,15.1,438,578.9,3.0862,269.22,78.69,4.2,35.06
902,15.2,438.1,579,3.0922,269.33,78.68,4.2,35.081
902,15.1,438.1,578.8,3.0942,268.91,78.65,4.2,35.093
902,15,438,578.7,3.0961,269.43,78.67,4.2,35.081
902,14.9,438.1,578.8,3.105,270.22,78.7,4.2,35.079
902,14.9,437.9,579.3,3.1027,270.27,78.66,4.2,35.077
902,14.8,437.5,579.1,3.0919,269.75,78.75,4.2,35.085
902,14.8,437.6,578.6,3.0999,269.85,78.66,4.2,35.085
902.1,14.8,437.5,578.1,3.1091,269.33,78.73,4.2,35.048
902.1,14.8,437.7,577.4,3.1019,268.85,78.7,4.2,35.044
902.1,14.9,437.8,577.8,3.1242,272.32,78.69,4.2,35.072
902.1,14.8,438.4,583.8,3.1267,274.42,78.72,4.2,35.065
902.2,14.9,438.5,583.1,3.1127,272.37,78.67,4.2,35.064
902.1,15.3,438.7,583.4,3.1091,272.27,78.73,4.2,35.045
902,15.1,438.8,584,3.1249,272.69,78.63,4.2,35.065
902.2,15.1,439.2,585.1,3.1274,274,78.75,4.2,35.056
902.2,15.3,439.2,585,3.1134,272.85,78.69,4.2,35.201
902.2,15.4,439.3,584.9,3.1174,272.69,78.73,4.2,35.28
902.2,15.2,439.4,584.8,3.1292,273,78.67,4.2,35.293
902.4,15.3,439.6,584.7,3.1223,272.48,78.66,4.2,35.296
902.3,15.3,439.6,584.2,3.1294,272.32,78.73,4.2,35.301
902.4,15.2,439.4,584.9,3.1321,273.58,78.7,4.2,35.268
902.5,15.1,439.2,585.1,3.1226,273.27,78.75,4.2,35.127
902.5,15,439.1,584.3,3.1258,273,78.65,4.2,34.961
902.6,15,438.9,584.4,3.1256,273,78.76,4.2,34.911
902.7,15,438.9,584,3.132,272.95,78.68,4.2,34.899
902.6,15,438.8,583.6,3.1348,272.53,78.7,4.2,34.874
902.8,14.9,438.6,583.3,3.1277,272.58,78.75,4.2,34.898
902.9,14.9,438.6,583.5,3.1305,273.42,78.68,4.2,34.879
902.9,15,438.6,583.5,3.1211,272.48,78.76,4.2,34.882
903,15,438.6,583,3.1194,272.79,78.65,4.2,34.853
903,14.8,438.4,583,3.1233,272.95,78.75,4.2,34.882
903,14.7,438.6,582.9,3.1328,273.32,78.66,4.2,34.87
903,14.7,438.4,583.3,3.1247,273.32,78.69,4.2,34.861
903,14.6,438.4,582.7,3.1269,272.9,78.66,4.3,34.863
903,14.5,438.7,587.6,3.1406,276.47,78.67,4.3,34.854
903,14.4,438.7,586.4,3.137,275.52,78.75,4.3,34.86
903.1,14.4,438.4,585.3,3.13,275.42,78.67,4.2,34.84
903.1,14.3,438.2,584.7,3.1402,274.68,78.74,4.3,34.84
903.2,14.2,438.1,585.1,3.1432,275.42,78.68,4.2,34.858
903.2,14.1,437.9,584.7,3.14,275.31,78.75,4.2,34.844
903.3,14,437.7,584.2,3.146,275.31,78.65,4.2,34.853
903.4,14,437.8,584.2,3.1468,275.47,78.72,4.3,34.841
903.4,13.9,437.7,583.7,3.1493,275,78.74,4.2,34.864
903.5,13.8,437.4,583.3,3.1346,271.06,62.93,4.1,34.866
903.6,13.8,429.9,571.9,2.7834,248.54,55.14,3.9,34.858
903.7,13.6,427.9,569.5,2.6331,237.35,49.41,3.9,34.865
903.7,13.5,420,572.1,2.4885,230.85,50.31,3.9,34.862
903.8,13.3,419.3,570.4,2.5023,231.11,50.21,3.9,34.855
903.8,13.2,418.8,569.4,2.5086,231.84,50.25,3.9,34.86
903.9,13,418.5,568.9,2.5055,231.69,50.66,3.9,34.889
904,12.9,418.1,568.6,2.5128,232.84,51.32,3.9,34.866
904.1,12.8,418.5,567.9,2.5361,233.42,51.14,3.9,34.868
904.1,12.8,418.4,567.5,2.5357,233.21,51.19,3.9,34.87
904.2,12.7,418.2,567.4,2.5293,233.63,51.22,3.9,34.859
904.2,12.7,418.2,567.2,2.5401,233.31,50.94,3.9,34.865
904.2,12.7,418.1,567,2.5312,233.1,51.02,3.9,34.875
904.2,12.6,417.9,566.8,2.5259,233.37,50.96,3.9,34.873
904.3,12.5,417.7,566.6,2.5298,233.78,50.74,3.9,34.857
904.4,12.4,417.7,566.3,2.532,233.15,50.96,3.9,34.861
904.5,12.4,417.6,566.3,2.5243,233.52,50.72,3.9,34.874
904.6,12.4,417.5,566.3,2.5318,232.84,50.75,3.9,34.871
904.7,12.4,417.4,566.1,2.5274,233.31,50.71,3.9,34.87
904.7,12.4,417.5,566.1,2.5306,233.31,50.79,3.9,34.877
904.7,12.3,417.5,565.9,2.5326,233.26,50.59,3.9,34.869
904.7,12.3,417.2,565.8,2.5282,233.52,50.44,3.9,34.862
904.8,12.2,417.1,565.7,2.529,233.31,50.51,3.9,34.865
904.9,12.2,417.1,565.8,2.5268,233.31,50.67,3.9,34.882
905,12.2,417.1,565.7,2.5282,233.26,50.45,3.9,34.865
905.1,12.2,417,565.6,2.5312,233.31,50.36,3.9,34.865
905.1,12,416.9,565.2,2.5282,233.63,50.44,3.9,34.872
905.2,12.1,416.8,565.4,2.5286,233.58,50.32,3.9,34.857
905.3,12,416.6,565.4,2.5293,233.31,50.57,3.9,34.853
905.3,12,416.5,565.4,2.5393,233.89,50.48,3.9,34.856
905.4,12,416.7,565.2,2.5329,233.63,50.37,3.9,34.853
905.4,11.9,416.6,565.2,2.533,233.63,50.36,3.9,34.869
905.5,11.9,416.4,565.2,2.5362,233.68,50.4,3.9,34.866
905.6,11.8,416.4,565.1,2.5321,233.84,50.15,3.9,34.866
905.6,11.7,416.3,564.7,2.5362,233.68,50.32,3.9,34.858
905.7,11.7,416.1,564.9,2.5321,233.58,50.14,3.9,34.851
905.7,11.7,416,564.7,2.526,233.52,50.22,3.9,34.872
905.9,11.7,416.1,564.8,2.5336,233.58,50.25,3.9,34.865
905.8,11.6,416.1,564.8,2.5313,233.84,50.21,3.9,34.857
905.9,11.6,416,564.7,2.5312,233.52,50.02,3.9,34.869
906,11.5,416,564.4,2.5327,233.84,49.92,3.9,34.876
906.1,11.5,415.9,564.3,2.5269,233.73,49.85,3.9,34.858
906.1,11.4,415.6,564.4,2.5299,233.37,49.92,3.9,34.857
906.1,11.4,415.3,564.6,2.5335,233.99,49.7,3.9,34.866
906.2,11.3,415.3,564.3,2.5276,233.58,49.82,3.9,34.862
906.2,11.3,415.3,564.3,2.5271,233.89,49.52,3.9,34.878
906.3,11.2,414.9,564.1,2.5291,233.42,49.4,3.9,34.882
906.4,11.2,414.9,564.2,2.5232,232.95,49.48,3.9,34.877
906.5,11.2,415,564.1,2.5284,233.21,49.37,3.9,34.88
906.6,11.2,415,564,2.5319,233.26,49.33,3.9,34.865
906.6,11.1,414.6,564.2,2.5136,233,49.71,3.9,34.87
906.6,11.1,414.6,564.3,2.528,233.73,49.54,3.9,34.874
906.8,11.1,414.7,564.4,2.5222,233.78,49.43,3.9,34.882
906.9,11.1,414.7,564.2,2.5204,233.78,49.39,3.9,34.876
906.9,11.1,414.7,564.3,2.5273,233.42,49.58,3.9,34.87
906.8,11.1,414.7,564.3,2.5233,233.68,49.57,3.9,34.879
906.9,11.2,414.8,564.2,2.5159,233.58,49.28,3.9,34.877
906.9,11.2,414.8,564.2,2.5203,233.15,49.38,3.9,34.877
907,11.2,414.7,564.2,2.5238,233.37,49.05,3.9,34.878
907.1,11.2,414.7,564,2.5224,232.79,49.06,3.9,34.89
907.1,11.3,414.9,564,2.5255,233.05,49.06,3.9,34.886
907.1,11.1,414.7,564,2.52,233.1,48.8,3.9,34.886
907.1,11,414.7,563.8,2.5264,234.15,48.82,3.9,34.881
907.1,11,414.5,563.9,2.5287,232.95,48.85,3.9,34.881
907.2,10.9,414.5,563.8,2.5253,232.52,48.98,3.9,34.882
907.2,11,414.5,563.8,2.5268,232.68,48.91,3.9,34.881
907.2,11.1,414.5,564,2.5251,232.89,49.01,3.9,34.893
907.2,11,414.4,564.2,2.5268,233.15,48.9,3.9,34.899
907.1,10.8,414.4,563.8,2.5331,233.26,48.47,3.9,34.886
907.1,10.5,414,563.1,2.5232,233.31,48.54,3.9,34.898
907.1,10.3,413.3,563.3,2.5258,233.15,49.03,3.9,34.896
907.1,10.5,413.3,563.7,2.5248,233.58,48.97,3.9,34.89
907.1,10.4,413.6,563.5,2.5273,233.68,49.09,3.9,34.899
907.1,10.4,413.4,563.8,2.5275,233.73,49.03,3.9,34.882
907,10.3,413.4,563.5,2.5306,233.68,48.65,3.9,34.874
907,10.3,413.3,563.2,2.5308,233.37,48.44,3.9,34.884
907,10.2,413,563.1,2.5296,233,48.5,3.9,34.874
907.1,10.1,412.8,562.9,2.526,233.15,48.67,3.9,34.877
907,10.2,412.9,563.3,2.5344,233.68,48.72,3.9,34.894
907.1,10.1,412.7,563.2,2.5262,233.73,48.23,3.9,34.885
907,10,412.6,562.8,2.5353,232.68,48.31,3.9,34.886
907,10,412.4,562.8,2.5283,233.47,48.51,3.9,34.899
907,10.1,412.6,563.1,2.5318,233.47,48.36,3.9,34.894
907.1,9.9,412.9,562.8,2.5354,233.26,48.2,3.9,34.894
907.1,9.8,412.5,562.5,2.5312,233.26,48.31,3.9,34.891
907,9.9,412.4,562.7,2.5212,233.15,48.4,3.9,34.875
907.1,9.9,412.6,562.8,2.5314,233.42,48,3.9,34.894
907.2,9.7,412.4,562.3,2.5317,233.21,48.26,3.9,34.898
907.2,9.9,412.5,562.7,2.5256,233.26,48.48,3.9,34.9
907.3,10.1,412.5,563.2,2.5275,233.37,48.51,3.9,34.895
907.3,10.2,412.7,563.1,2.5279,233.94,48.48,3.9,34.886
907.3,10.2,413,563.3,2.5306,233.37,48.62,3.9,34.886
907.2,10.1,413.1,563.3,2.528,233.31,48.46,3.9,34.881
907.2,10.1,413,563.2,2.5244,233.15,48.71,3.9,34.89
907,10.1,413,563.4,2.5306,233.68,48.29,3.9,34.903
907,9.9,412.7,563,2.5263,233.21,48.55,3.9,34.894
907,10,412.8,563.2,2.5301,233.63,51.14,3.9,34.89
907,9.8,413.2,562.8,2.5939,237.62,55.39,4,34.89
907,10,414.4,563.5,2.6564,243.34,54.64,4,34.894
906.9,10,415.9,562.9,2.659,241.87,57.47,4,34.897
906.9,10,417,562.6,2.7315,246.6,57.19,4,34.896
906.7,9.8,417.5,562.3,2.7287,245.91,57.14,4,34.906
906.8,9.7,417.3,562.3,2.7218,245.91,57.07,4,34.899
906.9,9.7,417.6,562.1,2.7367,245.7,57.02,4,34.896
906.8,9.7,417.5,562,2.7262,245.44,54.59,4,34.906
906.8,9.5,417.1,561.5,2.6776,242.6,55.35,4,34.911
906.7,9.3,416.3,562.3,2.684,243.34,55.52,4,34.916
906.7,9.3,416.1,562.5,2.6854,244.02,55.48,4,34.906
906.8,9.3,416.3,562.4,2.6904,243.81,55.33,4,34.907
906.8,9.2,415.9,562.3,2.686,243.6,55.37,4,34.904
906.9,9.3,415.9,562.3,2.6869,243.87,55.53,4,34.911
906.8,9.3,415.9,562.4,2.6843,243.97,55.56,4,34.899
906.7,9.3,415.9,562.4,2.6939,243.81,55.39,4,34.9
906.7,9.1,415.9,562,2.689,244.49,55.22,4,34.892
906.6,9.2,415.6,562.1,2.6889,243.87,55.22,4,34.894
906.6,9,415.5,561.9,2.6824,243.71,55.14,4,34.906
906.5,8.9,415.5,561.9,2.6891,243.65,55.15,4,34.913
906.4,8.8,415.2,561.6,2.6909,244.28,55.23,4,34.907
906.3,8.9,415.3,561.8,2.6869,244.18,55.12,4,34.899
906.3,8.9,415.3,561.7,2.6799,243.6,55.07,4,34.903
906.3,8.8,415.3,561.7,2.6857,243.76,55.04,4,34.903
906.5,8.8,415.2,561.7,2.6822,243.29,55.24,4,34.912
906.5,8.9,415.2,561.9,2.6863,243.97,55.3,4,34.921
906.6,8.9,415.3,562,2.691,243.76,55.19,4,34.909
906.6,8.9,415.3,561.8,2.6881,244.08,54.9,4,34.923
906.7,8.7,415.1,561.4,2.6941,243.34,54.76,4,34.911
906.8,8.8,414.9,561.5,2.6824,243.6,55.14,4,34.909
906.7,8.9,415.1,561.8,2.689,244.13,55.07,4,34.915
906.7,9,415.3,561.7,2.6949,243.71,61.86,4.1,34.919
906.7,8.9,415.4,562.5,2.8255,253.74,78.01,4.3,34.92
906.8,8.7,424.9,564.3,3.2401,276.2,78.73,4.3,34.914
906.7,8.7,427.8,566.6,3.2606,278.2,78.72,4.3,34.924
906.7,8.7,428.4,565.6,3.251,277.26,78.47,4.3,34.915
906.7,8.4,428.2,565.1,3.2617,277.62,78.74,4.3,34.919
906.7,8.5,428.3,565.4,3.2489,277.05,78.75,4.3,34.919
906.7,8.5,428.5,565.7,3.2639,277.41,78.69,4.3,34.915
906.7,8.5,428.4,565.9,3.2586,277.73,78.55,4.3,34.919
906.7,8.4,428.8,565.5,3.2567,277.26,78.69,4.3,34.915
906.5,8.6,428.7,565.7,3.2511,277.15,78.5,4.3,34.912
906.5,8.4,428.6,565.8,3.2574,276.99,78.52,4.3,34.93
906.6,8.4,428.4,565.4,3.2546,276.57,78.34,4.3,34.914
906.6,8.4,428.4,565.3,3.2555,276.89,78.36,4.3,34.903
906.5,8.4,428.7,565.3,3.2612,276.89,78.31,4.3,34.907
906.5,8.2,428.3,565.1,3.2552,276.94,78.3,4.3,34.907
906.5,8.3,428.3,565.3,3.2535,276.89,78.11,4.3,34.919
906.5,8.3,428.3,565.1,3.2526,276.68,78.33,4.3,34.912
906.6,8.3,428.6,565.3,3.2531,276.73,78.26,4.3,34.903
906.5,8.3,428.4,565.3,3.2565,276.83,78.4,4.3,34.928
906.3,8.3,428.4,565.3,3.2513,277.05,78.4,4.3,34.907
906.2,8.3,428.4,565.4,3.2572,277.52,78.36,4.3,34.911
906.2,8.2,428.3,565.2,3.2586,277.31,78.26,4.3,34.905
906.2,8.1,427.8,565,3.2557,277.05,78.39,4.3,34.919
906.2,8.2,428,565.3,3.249,277.1,78.12,4.3,34.92
906.2,8.1,427.8,565,3.2587,276.83,78.31,4.3,34.93
906.2,8.2,427.7,565.4,3.2501,277.47,78.23,4.3,34.916
906.2,8.1,427.7,565.2,3.2561,276.89,78.26,4.3,34.919
906.2,8.1,427.6,565,3.2539,277.15,78.23,4.3,34.907
906.2,8.2,427.8,565.1,3.262,277.05,78.44,4.3,34.905
906.3,8.3,428,565.5,3.2625,277.05,78.35,4.3,34.932
906.4,8.2,427.8,565.3,3.2521,277.15,78.01,4.3,34.923
906.3,8.2,427.6,565.3,3.2609,276.57,78.16,4.3,34.913
906.4,8.4,427.8,565.3,3.2495,276.68,78.32,4.3,34.916
906.4,8.4,428.1,565.5,3.2557,276.89,78.43,4.3,34.911
906.3,8.3,428.2,565.6,3.26,277.41,78.3,4.3,34.915
906.2,8.3,428.1,565.6,3.2589,276.52,78.08,4.3,34.904
906.2,8.2,428,565,3.2563,276.57,78.32,4.3,34.913
906.2,8.1,427.9,565.4,3.2581,277.05,78.05,4.3,34.911
906.2,8.1,427.6,565,3.2609,276.57,78.21,4.3,34.92
906.4,8.1,427.6,565.3,3.2586,276.89,77.88,4.3,34.919
906.5,8,427.5,564.9,3.2581,276.31,78.01,4.3,34.915
906.5,8.2,427.7,565.1,3.2549,276.99,77.83,4.3,34.92
906.6,8,427.7,564.9,3.2646,276.47,77.53,4.3,34.928
906.6,7.5,427.1,564.1,3.2656,276.57,77.77,4.3,34.923
906.6,7.7,426.8,564.5,3.2474,276.31,77.67,4.3,34.911
906.6,7.6,427.1,564.4,3.2675,277.15,77.71,4.3,34.923
906.5,7.6,427,564.5,3.2566,276.68,77.95,4.3,34.928
906.5,7.5,427,564.5,3.2623,277.26,77.54,4.3,34.915
906.6,7.4,426.8,564.1,3.2609,276.89,77.7,4.3,34.924
906.6,7.4,426.9,564,3.2628,277.15,77.63,4.3,34.916
906.6,7.4,427.1,564,3.2704,277.1,78.19,4.3,34.924
906.6,7.5,426.9,564.6,3.2715,277.83,77.76,4.3,34.92
906.6,7.5,427,564.2,3.2611,277.15,77.68,4.3,34.923
906.6,7.5,426.9,564.1,3.2642,277.26,77.61,4.3,34.92
906.6,7.4,426.9,564.1,3.2602,277.1,77.7,4.3,34.92
906.7,7.3,426.6,564,3.2562,276.89,77.59,4.3,34.923
906.6,7.2,426.5,563.8,3.2791,277.1,77.34,4.3,34.922
906.7,7.2,426.4,563.6,3.2671,276.94,77.43,4.3,34.927
906.6,7.3,426.4,563.7,3.2654,277.05,77.22,4.3,34.916
906.6,7.1,426.1,563.4,3.265,276.83,77.52,4.3,34.915
906.6,7.2,425.9,563.6,3.2654,277.31,77.21,4.3,34.927
906.7,7,425.7,563.2,3.273,277.05,77.07,4.3,34.895
906.7,7,425.8,562.9,3.2631,277.2,77.49,4.3,34.907
906.7,7.2,426,563.6,3.267,276.89,77.49,4.3,34.928
906.8,7.3,426.2,563.7,3.2677,277.47,77.52,4.3,34.908
906.9,7.4,426.4,564,3.2598,277.15,77.6,4.3,34.92
906.9,7.4,426.4,564,3.2612,276.94,77.63,4.3,34.916
907,7.6,426.8,564.1,3.2553,277.15,77.38,4.3,34.915
907,7.5,426.9,564,3.2535,276.68,77.64,4.3,34.9
907,7.6,426.8,564.4,3.2642,276.68,77.78,4.3,34.93
